,submission_date,assignment code,outcome code,outcome year,course_id,semester,course,section,outcome score,outcome rating,college,compliance
40633,2022-04-05,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,2.0,Target,College of Behavior and Social Sciences,Outcome assessed
40651,2022-04-05,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,3.0,Exemplary,College of Behavior and Social Sciences,Outcome assessed
40665,2022-04-05,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,2.0,Target,College of Behavior and Social Sciences,Outcome assessed
40673,2022-04-09,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,3.0,Exemplary,College of Behavior and Social Sciences,Outcome assessed
40675,2022-04-05,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,1.0,Minimum,College of Behavior and Social Sciences,Outcome assessed
40696,nan,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,0.0,Fail,College of Behavior and Social Sciences,Outcome assessed
40794,2022-04-05,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,3.0,Exemplary,College of Behavior and Social Sciences,Outcome assessed
40811,2022-04-04,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,3.0,Exemplary,College of Behavior and Social Sciences,Outcome assessed
40938,2022-04-05,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,3.0,Exemplary,College of Behavior and Social Sciences,Outcome assessed
41063,2022-05-13,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,1.0,Minimum,College of Behavior and Social Sciences,Outcome assessed
45539,2022-04-03,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,2.0,Target,College of Behavior and Social Sciences,Outcome assessed
45559,2022-04-04,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,3.0,Exemplary,College of Behavior and Social Sciences,Outcome assessed
45850,nan,444492,SC3,U1819,SP2022_PSYC1550_01,SP2022,PSYC1550,01,0.0,Fail,College of Behavior and Social Sciences,Outcome assessed
9653,2022-04-16,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
9653,2022-04-24,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
12715,2022-04-18,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
12715,2022-04-26,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
13092,2022-04-15,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
13092,2022-04-26,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
13290,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
14717,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
16102,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
16164,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
16834,2022-04-24,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
16834,2022-04-20,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
17399,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
18405,2022-04-19,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
18405,2022-04-26,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
20334,2022-04-20,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
20334,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
21242,2022-04-20,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
21242,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
21740,2022-04-15,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
21740,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
21869,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
21869,2022-04-22,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
22120,2022-04-23,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
22120,2022-04-22,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
22439,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
23026,2022-04-18,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
23026,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
25919,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
25919,2022-04-21,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,2.0,Target,College of Arts and Humanites,Outcome assessed
26169,2022-04-15,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
26169,2022-04-21,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
27293,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
27570,2022-04-20,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
27570,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,2.0,Target,College of Arts and Humanites,Outcome assessed
27574,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
27586,2022-04-20,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
27586,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
27589,2022-04-21,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
27589,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
27665,2022-04-15,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
27665,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
29755,2022-04-19,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
29755,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
31894,2022-04-13,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
31894,2022-04-24,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
32662,2022-04-17,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
32662,2022-04-26,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
34350,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34351,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34417,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34419,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34422,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,1.0,Minimum,College of Arts and Humanites,Outcome assessed
34440,2022-04-24,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
34440,2022-05-01,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
34481,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
34694,2022-04-17,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
34694,2022-04-25,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,3.0,Exemplary,College of Arts and Humanites,Outcome assessed
40933,nan,483669,HU1,U1819,SP2022_ARDE3950_01,SP2022,ARDE3950,01,2.0,Target,College of Arts and Humanites,Outcome assessed
46468,2022-04-16,457216,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,2.0,Target,College of Arts and Humanites,Outcome assessed
46468,2022-04-24,457218,HU1,U1819,SP2022_MUSC1010_1U,SP2022,MUSC1010,1U,-2.0,No Data Collected,College of Arts and Humanites,Outcome attached - no assessment
21304,2022-04-12,449836,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21315,2022-04-13,449836,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21437,2022-04-12,449836,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21603,2022-04-12,449836,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
39010,2022-04-10,449836,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
16214,nan,452663,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
18484,2022-03-11,450169,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21318,2022-04-14,452663,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21667,2022-03-06,450169,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27316,2022-03-11,450169,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27323,2022-03-09,450169,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27336,2022-03-11,450169,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27386,2022-03-09,450169,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27387,2022-03-09,450169,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
28135,2022-03-10,450169,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
40623,2022-04-18,446412,Invalid outcome,NaN,SP2022_PRTH2420_01,SP2022,PRTH2420,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
40634,2022-04-29,446412,Invalid outcome,NaN,SP2022_PRTH2420_01,SP2022,PRTH2420,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
16214,nan,452663,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21318,2022-04-14,452663,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
16214,nan,452663,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21318,2022-04-14,452663,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
27291,2022-02-25,450167,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27316,2022-02-25,450167,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27323,2022-02-22,450167,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27336,2022-02-25,450167,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27386,2022-02-25,450167,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27901,2022-02-25,450167,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
28135,2022-02-24,450167,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
16214,nan,452663,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21318,2022-04-14,452663,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
16214,2022-02-11,450165,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
16214,2022-04-29,452657,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21318,2022-03-31,452657,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21667,2022-02-09,450165,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27316,2022-02-11,450165,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27323,2022-02-09,450165,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27336,2022-02-11,450165,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27387,2022-02-10,450165,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27901,2022-02-11,450165,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
16214,2022-04-29,452657,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21318,2022-03-31,452657,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
16214,2022-04-29,452657,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21318,2022-03-31,452657,Invalid outcome,NaN,SP2022_PRTH4960_01,SP2022,PRTH4960,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
12523,2022-04-30,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
12938,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
17781,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
18484,2022-04-08,450158,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,1.0,Minimum,College of Theology & Christian Ministry,Outcome assessed
21257,2022-04-19,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21304,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21313,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21315,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21437,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21476,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21587,2022-05-03,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21603,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21667,2022-04-03,450158,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
21785,2022-04-29,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,3.0,Exemplary,College of Theology & Christian Ministry,Outcome assessed
21806,nan,449838,Invalid outcome,NaN,SP2022_PHIL4520_01,SP2022,PHIL4520,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
22054,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
22439,2022-05-02,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27316,2022-04-08,450158,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27323,2022-04-08,450158,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27336,2022-04-08,450158,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27386,2022-04-08,450158,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27387,2022-04-08,450158,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27636,2022-05-03,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
27901,2022-04-08,450158,Invalid outcome,NaN,SP2022_PRTH3820_01,SP2022,PRTH3820,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
34367,2022-05-02,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
34393,2022-04-19,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
34457,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
34466,2022-05-02,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
34470,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
34489,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
34511,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,1.0,Minimum,College of Theology & Christian Ministry,Outcome assessed
34577,2022-05-04,441958,Invalid outcome,NaN,SP2022_PHIL2030_01,SP2022,PHIL2030,01,2.0,Target,College of Theology & Christian Ministry,Outcome assessed
